167,S04D62,Drift,22.963,0.018,19.98,2.314,0,10.5,1.984,0,0,0,0,0,0
168,S04Q8,Quadrupole,23.125,0.162,19.29,2.322,0,10.98,1.999,0,0,-0.268790123,0,0,0
169,S04D63,Drift,23.175,0.05,19.13,2.325,0,11.11,2.004,0,0,0,0,0,0
170,S04BPM6,Monitor,23.385,0.21,18.43,2.336,0,11.65,2.022,0,0,0,0,0,0
171,S04D64,Drift,23.457,0.072,18.2,2.34,0,11.84,2.029,0,0,0,0,0,0
172,L4HD1,Drift,23.565,0.107,17.86,2.346,0,12.13,2.037,0,0,0,0,0,0
173,L4HC1,Lcavity,24.315,0.75,15.58,2.391,0,14.32,2.094,0,0,0,0,274,11994000000
174,L4HD2,Drift,24.422,0.107,15.27,2.398,0,14.65,2.102,0,0,0,0,0,0
175,S05D1,Drift,24.532,0.11,14.96,2.405,0,15,2.109,0,0,0,0,0,0
176,S05D2,Drift,24.653,0.121,14.63,2.413,0,15.39,2.117,0,0,0,0,0,0
177,S05Q1,Quadrupole,24.815,0.162,14.48,2.425,0,15.6,2.128,0,0,-0.781820988,0,0,0
178,S05D3,Drift,24.862,0.047,14.53,2.428,0,15.57,2.131,0,0,0,0,0,0
179,S05D4,Drift,24.912,0.05,14.58,2.431,0,15.54,2.134,0,0,0,0,0,0
180,S05D5,Drift,25.026,0.114,14.69,2.439,0,15.47,2.141,0,0,0,0,0,0
181,S05K1,Kicker,25.076,0.05,14.74,2.442,0,15.44,2.144,0,0,0,0,0,0
182,S05D6,Drift,25.101,0.025,14.76,2.444,0,15.42,2.146,0,0,0,0,0,0
183,S05D7,Drift,25.115,0.014,14.78,2.445,0,15.42,2.147,0,0,0,0,0,0
184,S05BPM1,Monitor,25.136,0.021,14.8,2.447,0,15.4,2.148,0,0,0,0,0,0
185,S05D8,Drift,25.179,0.043,14.84,2.449,0,15.38,2.151,0,0,0,0,0,0
186,S05S1,Instrument,25.179,0,14.84,2.449,0,15.38,2.151,0,0,0,0,0,0
187,S05D9,Drift,25.256,0.077,14.92,2.455,0,15.33,2.156,0,0,0,0,0,0
188,S05BPM2,Monitor,25.336,0.08,15,2.46,0,15.28,2.161,0,0,0,0,0,0
189,S05D10,Drift,25.403,0.067,15.07,2.464,0,15.25,2.166,0,0,0,0,0,0
190,S05Q2,Quadrupole,25.565,0.162,14.74,2.475,0,15.68,2.176,0,0,1.292382716,0,0,0
191,S05D11,Drift,25.615,0.05,14.48,2.479,0,15.97,2.179,0,0,0,0,0,0
192,S05BPM3,Monitor,25.825,0.21,13.43,2.494,0,17.26,2.192,0,0,0,0,0,0
193,VBCD1,Drift,25.965,0.14,12.76,2.504,0,18.15,2.2,0,0,0,0,0,0
194,VBCD2,Drift,26.065,0.1,12.29,2.512,0,18.8,2.205,0,0,0,0,0,0
195,VBCB1,Sbend,26.266,0.201,11.38,2.529,0.01,19.87,2.216,0,1.682016166,0,0,0,0
196,VBCD3,Drift,26.367,0.1,10.94,2.538,0.02,20.28,2.221,0,0,0,0,0,0
197,VBCD4,Drift,27.673,1.306,6.17,2.698,0.18,25.98,2.278,0,0,0,0,0,0
198,VBCD5,Drift,27.773,0.1,5.88,2.715,0.19,26.45,2.282,0,0,0,0,0,0
199,VBCB2,Sbend,27.974,0.201,5.33,2.75,0.2,27.03,2.289,0,-1.682016166,0,0,0,0
200,VBCD6,Drift,28.074,0.1,5.07,2.77,0.2,27.13,2.293,0,0,0,0,0,0
201,VBCD7,Drift,28.131,0.057,4.92,2.781,0.2,27.18,2.295,0,0,0,0,0,0
202,VBCD8,Drift,28.271,0.14,4.58,2.811,0.2,27.32,2.3,0,0,0,0,0,0
203,VBCK1,Kicker,28.321,0.05,4.47,2.822,0.2,27.37,2.302,0,0,0,0,0,0
204,VBCD9,Drift,28.363,0.043,4.37,2.831,0.2,27.42,2.303,0,0,0,0,0,0
205,VBCBPM1,Monitor,28.395,0.031,4.3,2.838,0.2,27.45,2.305,0,0,0,0,0,0
206,VBCD10,Drift,28.407,0.012,4.27,2.841,0.2,27.46,2.305,0,0,0,0,0,0
207,VBCR0,Rcollimator,28.887,0.48,3.33,2.969,0.2,27.96,2.322,0,0,0,0,0,0
208,VBCD11,Drift,28.912,0.025,3.29,2.977,0.2,27.99,2.323,0,0,0,0,0,0
209,VBCS1,Instrument,28.912,0,3.29,2.977,0.2,27.99,2.323,0,0,0,0,0,0
210,VBCD12,Drift,28.989,0.077,3.16,3,0.2,28.07,2.326,0,0,0,0,0,0
211,VBCD13,Drift,29.174,0.185,2.89,3.062,0.2,28.27,2.333,0,0,0,0,0,0
212,VBCD14,Drift,29.274,0.1,2.75,3.097,0.2,28.38,2.336,0,0,0,0,0,0
213,VBCB4,Sbend,29.475,0.201,2.51,3.174,0.19,28.2,2.343,0,-1.682016166,0,0,0,0
214,VBCD15,Drift,29.576,0.1,2.4,3.215,0.18,27.91,2.347,0,0,0,0,0,0
215,VBCD16,Drift,30.882,1.306,1.99,3.855,0.02,24.33,2.397,0,0,0,0,0,0
216,VBCD17,Drift,30.982,0.1,2.03,3.905,0.01,24.07,2.401,0,0,0,0,0,0
217,VBCB5,Sbend,31.183,0.201,2.14,4.001,0,23.21,2.41,0,1.682016166,0,0,0,0
218,VBCD18,Rcollimator,31.283,0.1,2.22,4.047,0,22.63,2.414,0,0,0,0,0,0
219,S06D1,Drift,31.573,0.29,2.49,4.171,0,21,2.427,0,0,0,0,0,0
220,S06D2,Drift,31.598,0.025,2.51,4.181,0,20.86,2.428,0,0,0,0,0,0
221,S06K1,Kicker,31.648,0.05,2.57,4.201,0,20.58,2.431,0,0,0,0,0,0
222,S06D3,Drift,31.673,0.025,2.6,4.21,0,20.45,2.432,0,0,0,0,0,0
223,S06BPM1,Monitor,31.693,0.02,2.62,4.218,0,20.34,2.433,0,0,0,0,0,0
224,S06D4,Drift,31.793,0.1,2.75,4.255,0,19.8,2.438,0,0,0,0,0,0
225,S06Q1,Quadrupole,31.943,0.15,2.89,4.308,0,19.47,2.446,0,0,1.0505,0,0,0
226,S06D5,Drift,32.043,0.1,2.95,4.342,0,19.55,2.451,0,0,0,0,0,0
227,S06BPM2,Monitor,32.188,0.145,3.05,4.391,0,19.68,2.458,0,0,0,0,0,0
228,S06D6,Drift,32.265,0.076,3.1,4.416,0,19.75,2.462,0,0,0,0,0,0
229,S06BPM3,Monitor,32.553,0.288,3.36,4.505,0,20.02,2.477,0,0,0,0,0,0
230,S06D7,Drift,32.653,0.1,3.46,4.535,0,20.11,2.482,0,0,0,0,0,0
231,S06Q2,Quadrupole,32.803,0.15,3.67,4.577,0,20.07,2.489,0,0,-0.410838667,0,0,0
